IBGE,Metropolitan Area,Month,Year,Category,Weight,Variation
,Porto Alegre,7,2014,Housing,13.4062,1.41
,Porto Alegre,8,2014,Housing,13.578,0.59
,Porto Alegre,9,2014,Housing,13.6314,0.14
,Porto Alegre,10,2014,Housing,13.5891,0.9
,Porto Alegre,11,2014,Housing,13.6141,0.27
,Porto Alegre,12,2014,Housing,13.6078,2.19
,Porto Alegre,1,2015,Housing,13.7964,3.01
,Porto Alegre,2,2015,Housing,14.0443,1.19
,Porto Alegre,3,2015,Housing,14.0518,6.87
,Porto Alegre,4,2015,Housing,14.7688,0.17
,Porto Alegre,5,2015,Housing,14.7145,1.35
,Porto Alegre,6,2015,Housing,14.7687,0.12
,Porto Alegre,7,2015,Housing,14.6578,1.12
,Porto Alegre,8,2015,Housing,14.6824,-0.13
,Porto Alegre,9,2015,Housing,14.6149,1.44
,Porto Alegre,10,2015,Housing,14.745,0.3
,Porto Alegre,11,2015,Housing,14.6938,1.03
,Porto Alegre,12,2015,Housing,14.7051,0.5
,Porto Alegre,1,2016,Housing,14.6559,2.96
,Porto Alegre,2,2016,Housing,14.8551,0.37
,Porto Alegre,3,2016,Housing,14.7683,-0.16
,Porto Alegre,4,2016,Housing,14.667,-0.56
,Porto Alegre,5,2016,Housing,14.4538,0.07
,Porto Alegre,6,2016,Housing,14.3297,0.29
,Porto Alegre,7,2016,Housing,14.3509,0.55
,Porto Alegre,8,2016,Housing,14.333,0.5
,Porto Alegre,9,2016,Housing,14.3365,1.14
,Porto Alegre,10,2016,Housing,14.4753,-0.24
,Porto Alegre,11,2016,Housing,14.4153,0.18
,Porto Alegre,12,2016,Housing,14.4063,-2.66
,Porto Alegre,1,2017,Housing,14.0291,0.19
,Porto Alegre,2,2017,Housing,14.0302,0.55
,Porto Alegre,3,2017,Housing,14.0734,0.95
,Porto Alegre,4,2017,Housing,14.1892,-1.26
,Porto Alegre,5,2017,Housing,13.9824,1.98
,Porto Alegre,6,2017,Housing,14.1787,-1.4
,Porto Alegre,7,2017,Housing,13.9751,1.16
,Porto Alegre,8,2017,Housing,14.1429,1.13
,Porto Alegre,9,2017,Housing,14.2645,-0.26
,Porto Alegre,10,2017,Housing,14.2287,0.85
,Porto Alegre,11,2017,Housing,14.3154,1.19
,Porto Alegre,12,2017,Housing,14.4236,-0.34
,Porto Alegre,1,2018,Housing,14.3362,1.33
,Porto Alegre,2,2018,Housing,14.4293,0.71
,Porto Alegre,3,2018,Housing,14.5165,-0.37
,Porto Alegre,4,2018,Housing,14.4672,0.88
,Porto Alegre,5,2018,Housing,14.5427,0.91
,Porto Alegre,6,2018,Housing,14.5531,2.58
,Porto Alegre,7,2018,Housing,14.6743,1.03
,Porto Alegre,8,2018,Housing,14.8076,0.1
,Porto Alegre,9,2018,Housing,14.8257,0.88
,Porto Alegre,10,2018,Housing,14.8816,0.26
,Porto Alegre,11,2018,Housing,14.8336,-1.36
,Porto Alegre,12,2018,Housing,14.7175,0.22
,Porto Alegre,1,2019,Housing,14.7124,0.92
,Belem,1,2012,Household Goods,5.6793,0.25
,Belem,2,2012,Household Goods,5.6756,-0.26
,Belem,3,2012,Household Goods,5.6299,0.18
,Belem,4,2012,Household Goods,5.6247,-0.98
,Belem,5,2012,Household Goods,5.5294,0.2
,Belem,6,2012,Household Goods,5.5062,0.35
,Belem,7,2012,Household Goods,5.4947,0.06
,Belem,8,2012,Household Goods,5.4679,0.83
,Belem,9,2012,Household Goods,5.4702,0.3
,Belem,10,2012,Household Goods,5.4405,0.14
,Belem,11,2012,Household Goods,5.401,1.16
,Belem,12,2012,Household Goods,5.4054,-0.22
,Belem,1,2013,Household Goods,5.3496,0.23
,Belem,2,2013,Household Goods,5.3244,0.81
,Belem,3,2013,Household Goods,5.3386,0.62
,Belem,4,2013,Household Goods,5.3415,0.66
,Belem,5,2013,Household Goods,5.3477,-0.26
,Belem,6,2013,Household Goods,5.3302,0.16
,Belem,7,2013,Household Goods,5.3215,0.17
,Belem,8,2013,Household Goods,5.31,0.49
,Belem,9,2013,Household Goods,5.3082,1.45
,Belem,10,2013,Household Goods,5.3695,1.12
,Belem,11,2013,Household Goods,5.4043,-0.08
,Belem,12,2013,Household Goods,5.3813,0.24
,Belem,1,2014,Household Goods,5.3701,1.28
,Belem,2,2014,Household Goods,5.432,1.1
,Belem,3,2014,Household Goods,5.4737,0.17
,Belem,4,2014,Household Goods,5.4628,0.74
,Belem,5,2014,Household Goods,5.4786,1.04
,Belem,6,2014,Household Goods,5.479,-0.43
,Belem,7,2014,Household Goods,5.4248,0.66
,Belem,8,2014,Household Goods,5.4478,0.74
,Belem,9,2014,Household Goods,5.4285,-0.33
,Belem,10,2014,Household Goods,5.3781,0.32
,Belem,11,2014,Household Goods,5.3866,-0.09
,Belem,12,2014,Household Goods,5.3492,1.21
,Belem,1,2015,Household Goods,5.3697,0.43
,Belem,2,2015,Household Goods,5.3536,0
,Belem,3,2015,Household Goods,5.3004,0.28
,Belem,4,2015,Household Goods,5.2942,1.2
,Belem,5,2015,Household Goods,5.3146,-0.01
,Belem,6,2015,Household Goods,5.2614,0.9
,Belem,7,2015,Household Goods,5.2382,0.62
,Belem,8,2015,Household Goods,5.2589,1
,Belem,9,2015,Household Goods,5.2876,-0.97
,Belem,10,2015,Household Goods,5.2232,0.29
,Belem,11,2015,Household Goods,5.1876,0.66
,Belem,12,2015,Household Goods,5.165,0.78
,Belem,1,2016,Household Goods,5.1422,-0.03
,Belem,2,2016,Household Goods,5.1016,1.39
,Belem,3,2016,Household Goods,5.1189,0.98
,Belem,4,2016,Household Goods,5.1507,0.74
,Belem,5,2016,Household Goods,5.1463,-0.43
,Belem,6,2016,Household Goods,5.0862,-0.02
,Belem,7,2016,Household Goods,5.0409,0.6
,Belem,8,2016,Household Goods,5.0189,0.37
,Belem,9,2016,Household Goods,5.0195,0.86
,Belem,10,2016,Household Goods,5.0407,0.25
,Belem,11,2016,Household Goods,5.0343,-0.11
,Belem,12,2016,Household Goods,5.0445,-0.73
,Belem,1,2017,Household Goods,5.0053,0.41
,Belem,2,2017,Household Goods,5.0213,0.54
,Belem,3,2017,Household Goods,5.0336,-0.66
,Belem,4,2017,Household Goods,5.0004,-0.08
,Belem,5,2017,Household Goods,4.9958,-0.76
,Belem,6,2017,Household Goods,4.9559,0
,Belem,7,2017,Household Goods,4.9457,-0.57
,Belem,8,2017,Household Goods,4.8995,0.12
,Belem,9,2017,Household Goods,4.9117,0.48
,Belem,10,2017,Household Goods,4.9125,-0.08
,Belem,11,2017,Household Goods,4.8988,-0.4
,Belem,12,2017,Household Goods,4.8845,-0.35
,Belem,1,2018,Household Goods,4.8822,-0.45
,Belem,2,2018,Household Goods,4.8684,0.22
,Belem,3,2018,Household Goods,4.8564,0.46
,Belem,4,2018,Household Goods,4.8835,0.17
,Belem,5,2018,Household Goods,4.8796,-0.27
,Belem,6,2018,Household Goods,4.847,0.48
,Belem,7,2018,Household Goods,4.8224,0.04
,Belem,8,2018,Household Goods,4.8091,0.23
,Belem,9,2018,Household Goods,4.8209,-0.64
,Belem,10,2018,Household Goods,4.7822,0.28
,Belem,11,2018,Household Goods,4.7752,0.19
,Belem,12,2018,Household Goods,4.7924,0.57
,Belem,1,2019,Household Goods,4.8012,0.06
,Fortaleza,1,2012,Household Goods,5.0701,0.04
,Fortaleza,2,2012,Household Goods,5.0747,-0.58
,Fortaleza,3,2012,Household Goods,5.034,0.37
,Fortaleza,4,2012,Household Goods,5.0093,-1.29
,Fortaleza,5,2012,Household Goods,4.9081,-1.01
,Fortaleza,6,2012,Household Goods,4.8394,0.32
,Fortaleza,7,2012,Household Goods,4.863,-0.55
,Fortaleza,8,2012,Household Goods,4.8066,0.33
,Fortaleza,9,2012,Household Goods,4.7864,-0.1
,Fortaleza,10,2012,Household Goods,4.7487,-0.42
,Fortaleza,11,2012,Household Goods,4.6934,0.16
,Fortaleza,12,2012,Household Goods,4.6751,0.82
,Fortaleza,1,2013,Household Goods,4.6604,0.45
,Fortaleza,2,2013,Household Goods,4.6419,1.01
,Fortaleza,3,2013,Household Goods,4.6545,0.34
,Fortaleza,4,2013,Household Goods,4.6403,0.76
,Fortaleza,5,2013,Household Goods,4.6405,-0.77
,Fortaleza,6,2013,Household Goods,4.5886,0.1
,Fortaleza,7,2013,Household Goods,4.5807,1
,Fortaleza,8,2013,Household Goods,4.6104,0.45
,Fortaleza,9,2013,Household Goods,4.6323,0.22
,Fortaleza,10,2013,Household Goods,4.6224,0.81
,Fortaleza,11,2013,Household Goods,4.645,1.11
,Fortaleza,12,2013,Household Goods,4.6563,0.15
,Fortaleza,1,2014,Household Goods,4.6343,0.75
,Fortaleza,2,2014,Household Goods,4.6564,0.15
,Fortaleza,3,2014,Household Goods,4.6524,0.1
,Fortaleza,4,2014,Household Goods,4.6245,2.53
,Fortaleza,5,2014,Household Goods,4.6913,0.23
,Fortaleza,6,2014,Household Goods,4.6559,0.88
,Fortaleza,7,2014,Household Goods,4.6717,-0.79
,Fortaleza,8,2014,Household Goods,4.6364,-0.65
,Fortaleza,9,2014,Household Goods,4.5982,0.1
,Fortaleza,10,2014,Household Goods,4.582,0.29
,Fortaleza,11,2014,Household Goods,4.5831,-0.99
,Fortaleza,12,2014,Household Goods,4.5071,0.01
,Fortaleza,1,2015,Household Goods,4.4844,0.18
,Fortaleza,2,2015,Household Goods,4.4533,0.41
,Fortaleza,3,2015,Household Goods,4.4349,0.42
,Fortaleza,4,2015,Household Goods,4.3862,0.03
,Fortaleza,5,2015,Household Goods,4.3585,0.5
,Fortaleza,6,2015,Household Goods,4.3261,0.95
,Fortaleza,7,2015,Household Goods,4.32,0.73
,Fortaleza,8,2015,Household Goods,4.3311,0.39
,Fortaleza,9,2015,Household Goods,4.3278,1.11
,Fortaleza,10,2015,Household Goods,4.3494,0.82
,Fortaleza,11,2015,Household Goods,4.3584,0.27
,Fortaleza,12,2015,Household Goods,4.3213,1.12
,Fortaleza,1,2016,Household Goods,4.3126,0.63
,Fortaleza,2,2016,Household Goods,4.2879,0
,Fortaleza,3,2016,Household Goods,4.2545,0.41
,Fortaleza,4,2016,Household Goods,4.2418,0.92
,Fortaleza,5,2016,Household Goods,4.2385,1.78
,Fortaleza,6,2016,Household Goods,4.2693,0.15
,Fortaleza,7,2016,Household Goods,4.2515,0.36
,Fortaleza,8,2016,Household Goods,4.2299,0.04
,Fortaleza,9,2016,Household Goods,4.2034,-0.61
,Fortaleza,10,2016,Household Goods,4.1589,-0.26
,Fortaleza,11,2016,Household Goods,4.1372,0.41
,Fortaleza,12,2016,Household Goods,4.1554,0.36
,Fortaleza,1,2017,Household Goods,4.1496,-0.09
,Fortaleza,2,2017,Household Goods,4.1294,0.41
,Fortaleza,3,2017,Household Goods,4.1352,-0.55
,Fortaleza,4,2017,Household Goods,4.0867,0.25
,Fortaleza,5,2017,Household Goods,4.0942,-0.69
,Fortaleza,6,2017,Household Goods,4.0583,0.21
,Fortaleza,7,2017,Household Goods,4.0685,-0.36
,Fortaleza,8,2017,Household Goods,4.0468,0.15
,Fortaleza,9,2017,Household Goods,4.057,-0.43
,Fortaleza,10,2017,Household Goods,4.0323,0.06
,Fortaleza,11,2017,Household Goods,4.0224,-0.5
,Fortaleza,12,2017,Household Goods,4.0138,0.26
,Fortaleza,1,2018,Household Goods,4.0054,0.25
,Fortaleza,2,2018,Household Goods,4.0087,-0.42
,Fortaleza,3,2018,Household Goods,3.992,0.1
,Fortaleza,4,2018,Household Goods,3.9877,-0.53
,Fortaleza,5,2018,Household Goods,3.9574,-0.77
,Fortaleza,6,2018,Household Goods,3.9119,0.43
,Fortaleza,7,2018,Household Goods,3.8789,0.43
,Fortaleza,8,2018,Household Goods,3.8901,0.06
,Fortaleza,9,2018,Household Goods,3.9013,0.36
,Fortaleza,10,2018,Household Goods,3.9035,1.04
,Fortaleza,11,2018,Household Goods,3.9229,1.03
,Fortaleza,12,2018,Household Goods,3.9705,0.55
,Fortaleza,1,2019,Household Goods,3.9918,0.01
,Recife,1,2012,Household Goods,5.5813,-1.36
,Recife,2,2012,Household Goods,5.4844,1.03
,Recife,3,2012,Household Goods,5.4994,-0.47
,Recife,4,2012,Household Goods,5.4496,-1.3
,Recife,5,2012,Household Goods,5.3466,0.03
,Recife,6,2012,Household Goods,5.3161,-0.07
,Recife,7,2012,Household Goods,5.3014,-0.62
,Recife,8,2012,Household Goods,5.247,0.4
,Recife,9,2012,Household Goods,5.2405,-0.15
,Recife,10,2012,Household Goods,5.1858,0.89
,Recife,11,2012,Household Goods,5.1952,0.57
,Recife,12,2012,Household Goods,5.2037,0.73
,Recife,1,2013,Household Goods,5.2073,1.52
,Recife,2,2013,Household Goods,5.2447,-0.15
,Recife,3,2013,Household Goods,5.1906,0.71
,Recife,4,2013,Household Goods,5.2115,1.38
,Recife,5,2013,Household Goods,5.2392,-0.1
,Recife,6,2013,Household Goods,5.1971,-0.19
,Recife,7,2013,Household Goods,5.1734,0.73
,Recife,8,2013,Household Goods,5.2023,0.04
,Recife,9,2013,Household Goods,5.1867,0.27
,Recife,10,2013,Household Goods,5.1734,1.78
,Recife,11,2013,Household Goods,5.231,0.25
,Recife,12,2013,Household Goods,5.2249,0.62
,Recife,1,2014,Household Goods,5.217,0.39
,Recife,2,2014,Household Goods,5.2138,0.99
,Recife,3,2014,Household Goods,5.2401,0.16
,Recife,4,2014,Household Goods,5.2242,0.01
,Recife,5,2014,Household Goods,5.1847,0.96
,Recife,6,2014,Household Goods,5.1759,0.33
,Recife,7,2014,Household Goods,5.1509,-0.62
,Recife,8,2014,Household Goods,5.1233,0.95
,Recife,9,2014,Household Goods,5.1489,0.83
,Recife,10,2014,Household Goods,5.1574,0.13
,Recife,11,2014,Household Goods,5.152,-0.23
,Recife,12,2014,Household Goods,5.1166,-0.16
,Recife,1,2015,Household Goods,5.0933,-0.34
,Recife,2,2015,Household Goods,5.0536,0.91
,Recife,3,2015,Household Goods,5.0214,0.23
,Recife,4,2015,Household Goods,5.0077,0.46
,Recife,5,2015,Household Goods,4.9937,0.52
,Recife,6,2015,Household Goods,4.9496,-0.16
,Recife,7,2015,Household Goods,4.8888,1.3
,Recife,8,2015,Household Goods,4.909,1.39
,Recife,9,2015,Household Goods,4.9578,1.2
,Recife,10,2015,Household Goods,5.0025,0.49
,Recife,11,2015,Household Goods,4.9861,0.49
,Recife,12,2015,Household Goods,4.9747,0.6
,Recife,1,2016,Household Goods,4.9613,2.02
,Recife,2,2016,Household Goods,5.0032,0.16
,Recife,3,2016,Household Goods,4.9524,0.73
,Recife,4,2016,Household Goods,4.9917,0.09
,Recife,5,2016,Household Goods,4.9644,0.86
,Recife,6,2016,Household Goods,4.9644,0.33
,Recife,7,2016,Household Goods,4.9572,0.88
,Recife,8,2016,Household Goods,4.9539,0.3
,Recife,9,2016,Household Goods,4.965,-0.89
,Recife,10,2016,Household Goods,4.8961,0.47
,Recife,11,2016,Household Goods,4.9051,1.99
,Recife,12,2016,Household Goods,4.9775,0.79
,Recife,1,2017,Household Goods,5.0013,-0.39
,Recife,2,2017,Household Goods,4.9717,0.07
,Recife,3,2017,Household Goods,4.9655,-0.19
,Recife,4,2017,Household Goods,4.931,-0.77
,Recife,5,2017,Household Goods,4.8721,-0.61
,Recife,6,2017,Household Goods,4.8087,0.26
,Recife,7,2017,Household Goods,4.8192,-0.39
,Recife,8,2017,Household Goods,4.7808,0.3
,Recife,9,2017,Household Goods,4.7798,-0.42
,Recife,10,2017,Household Goods,4.7672,-0.43
,Recife,11,2017,Household Goods,4.7416,-0.68
,Recife,12,2017,Household Goods,4.701,-0.54
,Recife,1,2018,Household Goods,4.6603,0.23
,Recife,2,2018,Household Goods,4.6751,-0.28
,Recife,3,2018,Household Goods,4.6522,0.57
,Recife,4,2018,Household Goods,4.6944,-0.12
,Recife,5,2018,Household Goods,4.675,0.4
,Recife,6,2018,Household Goods,4.6613,0.58
,Recife,7,2018,Household Goods,4.6167,-0.12
,Recife,8,2018,Household Goods,4.6067,0.49
,Recife,9,2018,Household Goods,4.6274,0.03
,Recife,10,2018,Household Goods,4.6171,0.33
,Recife,11,2018,Household Goods,4.6226,0.73
,Recife,12,2018,Household Goods,4.6646,0.17
,Recife,1,2019,Household Goods,4.6698,0.49
,Salvador,1,2012,Household Goods,5.0263,-0.12
,Salvador,2,2012,Household Goods,5.0088,0.55
,Salvador,3,2012,Household Goods,5.0141,-0.53
,Salvador,4,2012,Household Goods,4.9715,-1.14
,Salvador,5,2012,Household Goods,4.8973,-0.22
,Salvador,6,2012,Household Goods,4.8499,-0.04
,Salvador,7,2012,Household Goods,4.833,0.77
,Salvador,8,2012,Household Goods,4.8392,-0.38
,Salvador,9,2012,Household Goods,4.801,1.68
,Salvador,10,2012,Household Goods,4.8517,0.31
,Salvador,11,2012,Household Goods,4.8251,0.95
,Salvador,12,2012,Household Goods,4.8485,-1.6
,Salvador,1,2013,Household Goods,4.7427,-0.93
,Salvador,2,2013,Household Goods,4.6643,0.75
,Salvador,3,2013,Household Goods,4.6667,1.14
,Salvador,4,2013,Household Goods,4.6971,0.28
,Salvador,5,2013,Household Goods,4.6945,0.83
,Salvador,6,2013,Household Goods,4.7214,0.81
,Salvador,7,2013,Household Goods,4.7346,-0.38
,Salvador,8,2013,Household Goods,4.7163,0.39
,Salvador,9,2013,Household Goods,4.7227,-0.19
,Salvador,10,2013,Household Goods,4.7105,0.88
,Salvador,11,2013,Household Goods,4.7467,1
,Salvador,12,2013,Household Goods,4.7825,0.3
,Salvador,1,2014,Household Goods,4.7393,1.04
,Salvador,2,2014,Household Goods,4.7621,0.64
,Salvador,3,2014,Household Goods,4.7679,0.46
,Salvador,4,2014,Household Goods,4.7572,1.59
,Salvador,5,2014,Household Goods,4.7958,-0.05
,Salvador,6,2014,Household Goods,4.7721,0.03
,Salvador,7,2014,Household Goods,4.7339,1.05
,Salvador,8,2014,Household Goods,4.8073,1.77
,Salvador,9,2014,Household Goods,4.8705,0.43
,Salvador,10,2014,Household Goods,4.8419,1.05
,Salvador,11,2014,Household Goods,4.8931,-0.56
,Salvador,12,2014,Household Goods,4.8506,0.31
,Salvador,1,2015,Household Goods,4.8394,0.11
,Salvador,2,2015,Household Goods,4.8111,0.78
,Salvador,3,2015,Household Goods,4.7691,0.21
,Salvador,4,2015,Household Goods,4.7415,0.25
,Salvador,5,2015,Household Goods,4.7296,0.11
,Salvador,6,2015,Household Goods,4.6989,-0.27
,Salvador,7,2015,Household Goods,4.6341,0.97
,Salvador,8,2015,Household Goods,4.6576,0.07
,Salvador,9,2015,Household Goods,4.6323,0.96
,Salvador,10,2015,Household Goods,4.6593,0.16
,Salvador,11,2015,Household Goods,4.6401,-0.68
,Salvador,12,2015,Household Goods,4.5607,0.11
,Salvador,1,2016,Household Goods,4.5284,0.69
,Salvador,2,2016,Household Goods,4.4954,0.89
,Salvador,3,2016,Household Goods,4.472,-0.51
,Salvador,4,2016,Household Goods,4.4592,-0.17
,Salvador,5,2016,Household Goods,4.4246,0.9
,Salvador,6,2016,Household Goods,4.4257,0.7
,Salvador,7,2016,Household Goods,4.4327,0.64
,Salvador,8,2016,Household Goods,4.414,0.74
,Salvador,9,2016,Household Goods,4.4366,0.05
,Salvador,10,2016,Household Goods,4.4333,0.32
,Salvador,11,2016,Household Goods,4.4268,0.17
,Salvador,12,2016,Household Goods,4.4435,0.67
,Salvador,1,2017,Household Goods,4.4635,-1.2
,Salvador,2,2017,Household Goods,4.389,1.1
,Salvador,3,2017,Household Goods,4.4135,-0.83
,Salvador,4,2017,Household Goods,4.3764,-0.42
,Salvador,5,2017,Household Goods,4.3679,-0.28
,Salvador,6,2017,Household Goods,4.3389,-0.1
,Salvador,7,2017,Household Goods,4.3311,-0.85
,Salvador,8,2017,Household Goods,4.2758,-0.54
,Salvador,9,2017,Household Goods,4.2503,0.22
,Salvador,10,2017,Household Goods,4.2464,-0.9
,Salvador,11,2017,Household Goods,4.1892,-0.31
,Salvador,12,2017,Household Goods,4.1928,0.25
,Salvador,1,2018,Household Goods,4.2031,0.46
,Salvador,2,2018,Household Goods,4.216,-0.59
,Salvador,3,2018,Household Goods,4.1692,-0.27
,Salvador,4,2018,Household Goods,4.1706,1.06
,Salvador,5,2018,Household Goods,4.2007,0.62
,Salvador,6,2018,Household Goods,4.1806,0.18
,Salvador,7,2018,Household Goods,4.1465,0.45
,Salvador,8,2018,Household Goods,4.1493,1.5
,Salvador,9,2018,Household Goods,4.2187,0.59
,Salvador,10,2018,Household Goods,4.2257,0.64
,Salvador,11,2018,Household Goods,4.2335,0.76
,Salvador,12,2018,Household Goods,4.2835,-0.27
,Salvador,1,2019,Household Goods,4.2514,0.55
,Belo Horizonte,1,2012,Household Goods,5.4319,-0.47
,Belo Horizonte,2,2012,Household Goods,5.3767,0.06
,Belo Horizonte,3,2012,Household Goods,5.3464,0.31
,Belo Horizonte,4,2012,Household Goods,5.34,0.01
,Belo Horizonte,5,2012,Household Goods,5.3087,-0.37
,Belo Horizonte,6,2012,Household Goods,5.2539,0.73
,Belo Horizonte,7,2012,Household Goods,5.2843,0.17
,Belo Horizonte,8,2012,Household Goods,5.2715,-0.16
,Belo Horizonte,9,2012,Household Goods,5.2437,0.68
,Belo Horizonte,10,2012,Household Goods,5.2431,-0.62
,Belo Horizonte,11,2012,Household Goods,5.1884,0.5
,Belo Horizonte,12,2012,Household Goods,5.1883,-0.27
,Belo Horizonte,1,2013,Household Goods,5.1508,0.97
,Belo Horizonte,2,2013,Household Goods,5.1691,0.2
,Belo Horizonte,3,2013,Household Goods,5.1357,0.45
,Belo Horizonte,4,2013,Household Goods,5.1271,0.31
,Belo Horizonte,5,2013,Household Goods,5.1097,0.41
,Belo Horizonte,6,2013,Household Goods,5.1056,-0.29
,Belo Horizonte,7,2013,Household Goods,5.0748,0.26
,Belo Horizonte,8,2013,Household Goods,5.0821,1.36
,Belo Horizonte,9,2013,Household Goods,5.1496,1.07
,Belo Horizonte,10,2013,Household Goods,5.1874,0.84
,Belo Horizonte,11,2013,Household Goods,5.211,0.86
,Belo Horizonte,12,2013,Household Goods,5.2308,1.02
,Belo Horizonte,1,2014,Household Goods,5.2455,0.15
,Belo Horizonte,2,2014,Household Goods,5.2261,0.47
,Belo Horizonte,3,2014,Household Goods,5.2113,1.63
,Belo Horizonte,4,2014,Household Goods,5.2545,-0.46
,Belo Horizonte,5,2014,Household Goods,5.1898,0.33
,Belo Horizonte,6,2014,Household Goods,5.1703,1.05
,Belo Horizonte,7,2014,Household Goods,5.1969,0.64
,Belo Horizonte,8,2014,Household Goods,5.2255,0.94
,Belo Horizonte,9,2014,Household Goods,5.2751,0.47
,Belo Horizonte,10,2014,Household Goods,5.275,0.34
,Belo Horizonte,11,2014,Household Goods,5.2762,0.04
,Belo Horizonte,12,2014,Household Goods,5.2595,0.52
,Belo Horizonte,1,2015,Household Goods,5.2673,-0.12
,Belo Horizonte,2,2015,Household Goods,5.2123,0.2
,Belo Horizonte,3,2015,Household Goods,5.1661,0.13
,Belo Horizonte,4,2015,Household Goods,5.0978,1.55
,Belo Horizonte,5,2015,Household Goods,5.1426,0.53
,Belo Horizonte,6,2015,Household Goods,5.1304,0.65
,Belo Horizonte,7,2015,Household Goods,5.1205,0.67
,Belo Horizonte,8,2015,Household Goods,5.1179,0
,Belo Horizonte,9,2015,Household Goods,5.1146,0.07
,Belo Horizonte,10,2015,Household Goods,5.0956,0.2
,Belo Horizonte,11,2015,Household Goods,5.0767,0.9
,Belo Horizonte,12,2015,Household Goods,5.0833,-0.22
,Belo Horizonte,1,2016,Household Goods,5.0458,0.89
,Belo Horizonte,2,2016,Household Goods,5.0389,0.84
,Belo Horizonte,3,2016,Household Goods,5.0312,0.72
,Belo Horizonte,4,2016,Household Goods,5.0439,0.66
,Belo Horizonte,5,2016,Household Goods,5.0404,0.66
,Belo Horizonte,6,2016,Household Goods,5.0316,1.12
,Belo Horizonte,7,2016,Household Goods,5.0476,0.58
,Belo Horizonte,8,2016,Household Goods,5.0409,0.59
,Belo Horizonte,9,2016,Household Goods,5.0553,-0.28
,Belo Horizonte,10,2016,Household Goods,5.0418,-0.16
,Belo Horizonte,11,2016,Household Goods,5.019,0.17
,Belo Horizonte,12,2016,Household Goods,5.0234,-1.07
,Belo Horizonte,1,2017,Household Goods,4.9604,0.47
,Belo Horizonte,2,2017,Household Goods,4.9581,-0.83
,Belo Horizonte,3,2017,Household Goods,4.8987,0.29
,Belo Horizonte,4,2017,Household Goods,4.9157,0.03
,Belo Horizonte,5,2017,Household Goods,4.9199,0.13
,Belo Horizonte,6,2017,Household Goods,4.9131,-0.08
,Belo Horizonte,7,2017,Household Goods,4.9268,0.08
,Belo Horizonte,8,2017,Household Goods,4.9137,0.34
,Belo Horizonte,9,2017,Household Goods,4.916,-0.11
,Belo Horizonte,10,2017,Household Goods,4.8984,0.1
,Belo Horizonte,11,2017,Household Goods,4.8886,-0.76
,Belo Horizonte,12,2017,Household Goods,4.8588,0.83
,Belo Horizonte,1,2018,Household Goods,4.8852,-0.55
,Belo Horizonte,2,2018,Household Goods,4.8469,0.29
,Belo Horizonte,3,2018,Household Goods,4.8447,0.34
,Belo Horizonte,4,2018,Household Goods,4.8509,0.21
,Belo Horizonte,5,2018,Household Goods,4.8498,0.06
,Belo Horizonte,6,2018,Household Goods,4.8417,0.88
,Belo Horizonte,7,2018,Household Goods,4.7902,0.4
,Belo Horizonte,8,2018,Household Goods,4.7986,0.8
,Belo Horizonte,9,2018,Household Goods,4.8369,0.3
,Belo Horizonte,10,2018,Household Goods,4.837,0.25
,Belo Horizonte,11,2018,Household Goods,4.831,0.19
,Belo Horizonte,12,2018,Household Goods,4.8473,1.1
,Belo Horizonte,1,2019,Household Goods,4.9016,-0.05
,Rio de Janeiro,1,2012,Household Goods,3.9737,0.84
,Rio de Janeiro,2,2012,Household Goods,3.9681,0.63
,Rio de Janeiro,3,2012,Household Goods,3.9527,-1.33
,Rio de Janeiro,4,2012,Household Goods,3.9012,0.09
,Rio de Janeiro,5,2012,Household Goods,3.8734,0.38
,Rio de Janeiro,6,2012,Household Goods,3.8857,-0.5
,Rio de Janeiro,7,2012,Household Goods,3.8548,0.42
,Rio de Janeiro,8,2012,Household Goods,3.8474,0.34
,Rio de Janeiro,9,2012,Household Goods,3.8423,0.08
,Rio de Janeiro,10,2012,Household Goods,3.8152,0.1
,Rio de Janeiro,11,2012,Household Goods,3.8008,-0.48
,Rio de Janeiro,12,2012,Household Goods,3.7671,0.21
,Rio de Janeiro,1,2013,Household Goods,3.7304,2.18
,Rio de Janeiro,2,2013,Household Goods,3.7897,0.06
,Rio de Janeiro,3,2013,Household Goods,3.7806,-0.19
,Rio de Janeiro,4,2013,Household Goods,3.764,-0.42
,Rio de Janeiro,5,2013,Household Goods,3.7278,0.84
,Rio de Janeiro,6,2013,Household Goods,3.7358,-0.16
,Rio de Janeiro,7,2013,Household Goods,3.7021,0.78
,Rio de Janeiro,8,2013,Household Goods,3.733,1.2
,Rio de Janeiro,9,2013,Household Goods,3.7699,0.97
,Rio de Janeiro,10,2013,Household Goods,3.7899,0.36
,Rio de Janeiro,11,2013,Household Goods,3.7828,0.23
,Rio de Janeiro,12,2013,Household Goods,3.7649,1.84
,Rio de Janeiro,1,2014,Household Goods,3.7925,-0.78
,Rio de Janeiro,2,2014,Household Goods,3.7492,0.39
,Rio de Janeiro,3,2014,Household Goods,3.7214,0.71
,Rio de Janeiro,4,2014,Household Goods,3.7022,0.95
,Rio de Janeiro,5,2014,Household Goods,3.7224,1.79
,Rio de Janeiro,6,2014,Household Goods,3.7681,0.41
,Rio de Janeiro,7,2014,Household Goods,3.7655,0.79
,Rio de Janeiro,8,2014,Household Goods,3.7939,1.29
